,Book Author,Book Owner,Publication Year
2744,Saint Edith Stein,Flannery O'Connor,1956
2745,Henri de Lubac,Flannery O'Connor,1950
2746,Bernard Kelly,Flannery O'Connor,1958
2747,L. Malevez,Flannery O'Connor,1958
2748,[N.auth],Flannery O'Connor,1959
2749,Ralph Louis Woods,Flannery O'Connor,1956
2750,Charles Dickens,Flannery O'Connor,1956
2751,Charles Dickens,Flannery O'Connor,1958
2752,Charles Dickens,Flannery O'Connor,1950
2753,Fyodor Dostoyevsky,Flannery O'Connor,1955
2754,Fyodor Dostoyevsky,Flannery O'Connor,1953
2755,Lawrence Durrell,Flannery O'Connor,1957
2756,George Eliot,Flannery O'Connor,1950
2757,William Faulkner,Flannery O'Connor,1951
2758,William Faulkner,Flannery O'Connor,1959
2759,William Faulkner,Flannery O'Connor,1951
2760,William Faulkner,Flannery O'Connor,1954
2761,William Faulkner,Flannery O'Connor,1952
2762,E. E Cummings              ,e.e. cummings,1950
2763,George Santayana              ,e.e. cummings,1956
2764,Edgar Johnson              ,e.e. cummings,1952
2765,Ford Madox Ford,Flannery O'Connor,1951
2766,H.E. The Cardinal Archbishop of Westminster,Flannery O'Connor,1956
2767,Albert Gelin,Flannery O'Connor,1955
2768,Alexander Jones,Flannery O'Connor,1951
2769,John L. McKenzie,Flannery O'Connor,1956
2770,Joseph Chaine,Flannery O'Connor,1955
2771,Bruce Vawter,Flannery O'Connor,1956
2772,Saint Augustine,Flannery O'Connor,1959
2773,Gaston Brillet,Flannery O'Connor,1959
2774,Hubert Van Zeller,Flannery O'Connor,1955
2775,M. F. Toal,Flannery O'Connor,1955
2776,Ronald Arbuthnott Knox,Flannery O'Connor,1950
2777,Caroline Gordon,Flannery O'Connor,1956
2778,John Hawkes,Flannery O'Connor,1951
2779,Nathaniel Hawthorne,Flannery O'Connor,1951
2780,Nathaniel Hawthorne,Flannery O'Connor,1950
2781,Nathaniel Hawthorne,Flannery O'Connor,1958
2782,Henry James,Flannery O'Connor,1954
2783,Madison Jones,Flannery O'Connor,1957
2784,Franz Kafka,Flannery O'Connor,1952
2785,Madame de La Fayette,Flannery O'Connor,1951
2786,Wyndham Lewis,Flannery O'Connor,1956
2787,Wyndham Lewis,Flannery O'Connor,1952
2788,Wyndham Lewis,Flannery O'Connor,1954
2789,Bernard Malamud,Flannery O'Connor,1958
2790,Thomas Mann,Flannery O'Connor,1954
2791,Alessandro Manzoni,Flannery O'Connor,1959
2792,François Mauriac,Flannery O'Connor,1955
2793,François Mauriac,Flannery O'Connor,1955
2794,François Mauriac,Flannery O'Connor,1957
2795,François Mauriac,Flannery O'Connor,1952
2796,François Mauriac,Flannery O'Connor,1959
2797,François Mauriac,Flannery O'Connor,1957
2798,François Mauriac,Flannery O'Connor,1952
2799,William Maxwell,Flannery O'Connor,1959
2800,Herman Melville,Flannery O'Connor,1950
2801,Vladimir Vladimirovich Nabokov,Flannery O'Connor,1959
2802,Frank O'Connor,Flannery O'Connor,1956
2803,Liam O'Flaherty,Flannery O'Connor,1956
2804,Katherine Anne Porter,Flannery O'Connor,1953
2805,James Purdy,Flannery O'Connor,1957
2806,Samuel Richardson,Flannery O'Connor,1950
2807,Ernst Schnabel,Flannery O'Connor,1958
2808,Romano Guardini,Flannery O'Connor,1952
2809,John Henry Newman,Flannery O'Connor,1955
2810,George H. Tavard,Flannery O'Connor,1954
2811,p&egrave;re Bruno de Jesus-Marie,Flannery O'Connor,1954
2812,Ruth Cranston,Flannery O'Connor,1955
2813,Karl Adam,Flannery O'Connor,1957
2814,Peter Taylor,Flannery O'Connor,1959
2815,William Makepeace Thackeray,Flannery O'Connor,1958
